,0
363,-0.1814243722052977
364,-0.1814243722052977
365,-0.1814243722052977
366,-0.1814243722052977
367,-0.1814243722052977
368,-0.1814243722052977
369,-0.1814243722052977
370,-0.1814243722052977
371,-0.1814243722052977
372,-0.1814243722052977
373,-0.1814243722052977
374,-0.1814243722052977
375,-0.1814243722052977
376,-0.1814243722052977
377,-0.1814243722052977
378,-0.1814243722052977
379,-0.1814243722052977
380,-0.1814243722052977
381,-0.1814243722052977
382,-0.1814243722052977
383,-0.1814243722052977
384,-0.1814243722052977
385,-0.1814243722052977
386,-0.1814243722052977
387,-0.1814243722052977
388,-0.1814243722052977
389,-0.1814243722052977
390,-0.1814243722052977
391,-0.1814243722052977
392,-0.1814243722052977
393,-0.1814243722052977
394,-0.1814243722052977
395,-0.1814243722052977
396,-0.1814243722052977
397,-0.1814243722052977
398,-0.1814243722052977
399,-0.1814243722052977
400,-0.1814243722052977
401,-0.1814243722052977
402,-0.1814243722052977
403,-0.1814243722052977
404,-0.1814243722052977
405,-0.1814243722052977
406,-0.1814243722052977
407,-0.1814243722052977
408,-0.1814243722052977
409,-0.1814243722052977
410,-0.1814243722052977
411,-0.1814243722052977
412,-0.1814243722052977
413,-0.1814243722052977
414,-0.1814243722052977
415,-0.1814243722052977
416,-0.1814243722052977
417,-0.1814243722052977
418,-0.1814243722052977
419,-0.1814243722052977
420,-0.1814243722052977
421,-0.1814243722052977
422,-0.1814243722052977
423,-0.1814243722052977
424,-0.1814243722052977
425,-0.1814243722052977
426,-0.1814243722052977
427,-0.1814243722052977
428,-0.1814243722052977
429,-0.1814243722052977
430,-0.1814243722052977
431,-0.1814243722052977
432,-0.1814243722052977
433,-0.1814243722052977
434,-0.1814243722052977
435,-0.1814243722052977
436,-0.1814243722052977
437,-0.1814243722052977
438,-0.1814243722052977
439,-0.1814243722052977
440,-0.1814243722052977
441,-0.1814243722052977
442,-0.1814243722052977
443,-0.1814243722052977
444,-0.1814243722052977
445,-0.1814243722052977
446,-0.1814243722052977
447,-0.1814243722052977
448,-0.1814243722052977
449,-0.1814243722052977
450,-0.1814243722052977
451,-0.1814243722052977
452,-0.1814243722052977
453,-0.1814243722052977
454,-0.1814243722052977
455,-0.1814243722052977
456,-0.1814243722052977
457,-0.1814243722052977
458,-0.1814243722052977
459,-0.1814243722052977
460,-0.1814243722052977
461,-0.1814243722052977
462,-0.1814243722052977
463,-0.1814243722052977
464,-0.1814243722052977
465,-0.1814243722052977
466,-0.1814243722052977
467,-0.1814243722052977
468,-0.1814243722052977
469,-0.1814243722052977
470,-0.1814243722052977
471,-0.1814243722052977
472,-0.1814243722052977
473,-0.1814243722052977
474,-0.1814243722052977
475,-0.1814243722052977
476,-0.1814243722052977
477,-0.1814243722052977
478,-0.1814243722052977
479,-0.1814243722052977
480,-0.1814243722052977
481,-0.1814243722052977
482,-0.1814243722052977
483,-0.1814243722052977
484,-0.1814243722052977
485,-0.1814243722052977
486,-0.1814243722052977
487,-0.1814243722052977
488,-0.1814243722052977
489,-0.1814243722052977
490,-0.1814243722052977
491,-0.1814243722052977
492,-0.1814243722052977
493,-0.1814243722052977
494,-0.1814243722052977
495,-0.1814243722052977
496,-0.1814243722052977
497,-0.1814243722052977
498,-0.1814243722052977
499,-0.1814243722052977
500,-0.1814243722052977
