,0
103,-0.18142466220983894
104,-0.18142466220983894
105,-0.18142466220983894
106,-0.18142466220983894
107,-0.18142466220983894
108,-0.18142466220983894
109,-0.18142466220983894
110,-0.18142466220983894
111,-0.18142466220983894
112,-0.18142466220983894
113,-0.18142466220983894
114,-0.18142466220983894
115,-0.18142466220983894
116,-0.18142466220983894
117,-0.18142466220983894
118,-0.18142466220983894
119,-0.18142466220983894
120,-0.18142466220983894
121,-0.18142466220983894
122,-0.18142466220983894
123,-0.18142466220983894
124,-0.18142466220983894
125,-0.18142466220983894
126,-0.18142466220983894
127,-0.18142466220983894
128,-0.18142466220983894
129,-0.18142466220983894
130,-0.18142466220983894
131,-0.18142466220983894
132,-0.18142466220983894
133,-0.18142466220983894
134,-0.18142466220983894
135,-0.18142466220983894
136,-0.18142466220983894
137,-0.18142466220983894
138,-0.18142466220983894
139,-0.18142466220983894
140,-0.18142466220983894
141,-0.18142466220983894
142,-0.18142466220983894
143,-0.18142466220983894
144,-0.18142466220983894
145,-0.18142466220983894
146,-0.18142466220983894
147,-0.18142466220983894
148,-0.18142466220983894
149,-0.18142466220983894
150,-0.18142466220983894
151,-0.18142466220983894
152,-0.18142466220983894
153,-0.18142466220983894
154,-0.18142466220983894
155,-0.18142466220983894
156,-0.18142466220983894
157,-0.18142466220983894
158,-0.18142466220983894
159,-0.18142466220983894
160,-0.18142466220983894
161,-0.18142466220983894
162,-0.18142466220983894
163,-0.18142466220983894
164,-0.18142466220983894
165,-0.18142466220983894
166,-0.18142466220983894
167,-0.18142466220983894
168,-0.18142466220983894
169,-0.18142466220983894
170,-0.18142466220983894
171,-0.18142466220983894
172,-0.18142466220983894
173,-0.18142466220983894
174,-0.18142466220983894
175,-0.18142466220983894
176,-0.18142466220983894
177,-0.18142466220983894
178,-0.18142466220983894
179,-0.18142466220983894
180,-0.18142466220983894
181,-0.18142466220983894
182,-0.18142466220983894
183,-0.18142466220983894
184,-0.18142466220983894
185,-0.18142466220983894
186,-0.18142466220983894
187,-0.18142466220983894
188,-0.18142466220983894
189,-0.18142466220983894
190,-0.18142466220983894
191,-0.18142466220983894
192,-0.18142466220983894
193,-0.18142466220983894
194,-0.18142466220983894
195,-0.18142466220983894
196,-0.18142466220983894
197,-0.18142466220983894
198,-0.18142466220983894
199,-0.18142466220983894
200,-0.18142466220983894
201,-0.18142466220983894
202,-0.18142466220983894
203,-0.18142466220983894
204,-0.18142466220983894
205,-0.18142466220983894
206,-0.18142466220983894
207,-0.18142466220983894
208,-0.18142466220983894
209,-0.18142466220983894
210,-0.18142466220983894
211,-0.18142466220983894
212,-0.18142466220983894
213,-0.18142466220983894
214,-0.18142466220983894
215,-0.18142466220983894
216,-0.18142466220983894
217,-0.18142466220983894
218,-0.18142466220983894
219,-0.18142466220983894
220,-0.18142466220983894
221,-0.18142466220983894
222,-0.18142466220983894
223,-0.18142466220983894
224,-0.18142466220983894
225,-0.18142466220983894
226,-0.18142466220983894
227,-0.18142466220983894
228,-0.18142466220983894
229,-0.18142466220983894
230,-0.18142466220983894
231,-0.18142466220983894
232,-0.18142466220983894
233,-0.18142466220983894
234,-0.18142466220983894
235,-0.18142466220983894
236,-0.18142466220983894
237,-0.18142466220983894
238,-0.18142466220983894
239,-0.18142466220983894
240,-0.18142466220983894
241,-0.18142466220983894
242,-0.18142466220983894
243,-0.18142466220983894
244,-0.18142466220983894
245,-0.18142466220983894
246,-0.18142466220983894
247,-0.18142466220983894
248,-0.18142466220983894
249,-0.18142466220983894
250,-0.18142466220983894
251,-0.18142466220983894
252,-0.18142466220983894
253,-0.18142466220983894
254,-0.18142466220983894
255,-0.18142466220983894
256,-0.18142466220983894
257,-0.18142466220983894
258,-0.18142466220983894
259,-0.18142466220983894
260,-0.18142466220983894
261,-0.18142466220983894
262,-0.18142466220983894
263,-0.18142466220983894
264,-0.18142466220983894
265,-0.18142466220983894
266,-0.18142466220983894
267,-0.18142466220983894
268,-0.18142466220983894
269,-0.18142466220983894
270,-0.18142466220983894
271,-0.18142466220983894
272,-0.18142466220983894
273,-0.18142466220983894
274,-0.18142466220983894
275,-0.18142466220983894
276,-0.18142466220983894
277,-0.18142466220983894
278,-0.18142466220983894
279,-0.18142466220983894
280,-0.18142466220983894
281,-0.18142466220983894
282,-0.18142466220983894
283,-0.18142466220983894
284,-0.18142466220983894
285,-0.18142466220983894
286,-0.18142466220983894
287,-0.18142466220983894
288,-0.18142466220983894
289,-0.18142466220983894
290,-0.18142466220983894
291,-0.18142466220983894
292,-0.18142466220983894
293,-0.18142466220983894
294,-0.18142466220983894
295,-0.18142466220983894
296,-0.18142466220983894
297,-0.18142466220983894
298,-0.18142466220983894
299,-0.18142466220983894
300,-0.18142466220983894
301,-0.18142466220983894
302,-0.18142466220983894
303,-0.18142466220983894
304,-0.18142466220983894
305,-0.18142466220983894
306,-0.18142466220983894
307,-0.18142466220983894
308,-0.18142466220983894
309,-0.18142466220983894
310,-0.18142466220983894
311,-0.18142466220983894
312,-0.18142466220983894
313,-0.18142466220983894
314,-0.18142466220983894
315,-0.18142466220983894
316,-0.18142466220983894
317,-0.18142466220983894
318,-0.18142466220983894
319,-0.18142466220983894
320,-0.18142466220983894
321,-0.18142466220983894
322,-0.18142466220983894
323,-0.18142466220983894
324,-0.18142466220983894
325,-0.18142466220983894
326,-0.18142466220983894
327,-0.18142466220983894
328,-0.18142466220983894
329,-0.18142466220983894
330,-0.18142466220983894
331,-0.18142466220983894
332,-0.18142466220983894
333,-0.18142466220983894
334,-0.18142466220983894
335,-0.18142466220983894
336,-0.18142466220983894
337,-0.18142466220983894
338,-0.18142466220983894
339,-0.18142466220983894
340,-0.18142466220983894
341,-0.18142466220983894
342,-0.18142466220983894
343,-0.18142466220983894
344,-0.18142466220983894
345,-0.18142466220983894
346,-0.18142466220983894
347,-0.18142466220983894
348,-0.18142466220983894
349,-0.18142466220983894
350,-0.18142466220983894
351,-0.18142466220983894
352,-0.18142466220983894
353,-0.18142466220983894
354,-0.18142466220983894
355,-0.18142466220983894
356,-0.18142466220983894
357,-0.18142466220983894
358,-0.18142466220983894
359,-0.18142466220983894
360,-0.18142466220983894
361,-0.18142466220983894
362,-0.18142466220983894
363,-0.18142466220983894
364,-0.18142466220983894
365,-0.18142466220983894
366,-0.18142466220983894
367,-0.18142466220983894
368,-0.18142466220983894
369,-0.18142466220983894
370,-0.18142466220983894
371,-0.18142466220983894
372,-0.18142466220983894
373,-0.18142466220983894
374,-0.18142466220983894
375,-0.18142466220983894
376,-0.18142466220983894
377,-0.18142466220983894
378,-0.18142466220983894
379,-0.18142466220983894
380,-0.18142466220983894
381,-0.18142466220983894
382,-0.18142466220983894
383,-0.18142466220983894
384,-0.18142466220983894
385,-0.18142466220983894
386,-0.18142466220983894
387,-0.18142466220983894
388,-0.18142466220983894
389,-0.18142466220983894
390,-0.18142466220983894
391,-0.18142466220983894
392,-0.18142466220983894
393,-0.18142466220983894
394,-0.18142466220983894
395,-0.18142466220983894
396,-0.18142466220983894
397,-0.18142466220983894
398,-0.18142466220983894
399,-0.18142466220983894
400,-0.18142466220983894
401,-0.18142466220983894
402,-0.18142466220983894
403,-0.18142466220983894
404,-0.18142466220983894
405,-0.18142466220983894
406,-0.18142466220983894
407,-0.18142466220983894
408,-0.18142466220983894
409,-0.18142466220983894
410,-0.18142466220983894
411,-0.18142466220983894
412,-0.18142466220983894
413,-0.18142466220983894
414,-0.18142466220983894
415,-0.18142466220983894
416,-0.18142466220983894
417,-0.18142466220983894
418,-0.18142466220983894
419,-0.18142466220983894
420,-0.18142466220983894
421,-0.18142466220983894
422,-0.18142466220983894
423,-0.18142466220983894
424,-0.18142466220983894
425,-0.18142466220983894
426,-0.18142466220983894
427,-0.18142466220983894
428,-0.18142466220983894
429,-0.18142466220983894
430,-0.18142466220983894
431,-0.18142466220983894
432,-0.18142466220983894
433,-0.18142466220983894
434,-0.18142466220983894
435,-0.18142466220983894
436,-0.18142466220983894
437,-0.18142466220983894
438,-0.18142466220983894
439,-0.18142466220983894
440,-0.18142466220983894
441,-0.18142466220983894
442,-0.18142466220983894
443,-0.18142466220983894
444,-0.18142466220983894
445,-0.18142466220983894
446,-0.18142466220983894
447,-0.18142466220983894
448,-0.18142466220983894
449,-0.18142466220983894
450,-0.18142466220983894
451,-0.18142466220983894
452,-0.18142466220983894
453,-0.18142466220983894
454,-0.18142466220983894
455,-0.18142466220983894
456,-0.18142466220983894
457,-0.18142466220983894
458,-0.18142466220983894
459,-0.18142466220983894
460,-0.18142466220983894
461,-0.18142466220983894
462,-0.18142466220983894
463,-0.18142466220983894
464,-0.18142466220983894
465,-0.18142466220983894
466,-0.18142466220983894
467,-0.18142466220983894
468,-0.18142466220983894
469,-0.18142466220983894
470,-0.18142466220983894
471,-0.18142466220983894
472,-0.18142466220983894
473,-0.18142466220983894
474,-0.18142466220983894
475,-0.18142466220983894
476,-0.18142466220983894
477,-0.18142466220983894
478,-0.18142466220983894
479,-0.18142466220983894
480,-0.18142466220983894
481,-0.18142466220983894
482,-0.18142466220983894
483,-0.18142466220983894
484,-0.18142466220983894
485,-0.18142466220983894
486,-0.18142466220983894
487,-0.18142466220983894
488,-0.18142466220983894
489,-0.18142466220983894
490,-0.18142466220983894
491,-0.18142466220983894
492,-0.18142466220983894
493,-0.18142466220983894
494,-0.18142466220983894
495,-0.18142466220983894
496,-0.18142466220983894
497,-0.18142466220983894
498,-0.18142466220983894
499,-0.18142466220983894
500,-0.18142466220983894
